78.7,-48.219,-42.227,-40.804,-41.349,-41.75,-41.792,-38.947,-39.672,-37.966,-45.123,-38.377,-38.37,-28.076,-15.244,-8.4646,-6.4358,-8.0912,-6.1645,-9.4337,-13.9,-30.068,-31.164,-39.666,-39.077,-32.321,-44.744,-43.304,-43.108,-43.01,-47.517,-44.147,-45.123,-46.666,-47.103,-49.4
78.75,-48.398,-41.113,-40.627,-40.358,-40.643,-42,-39.103,-39.24,-37.72,-45.138,-38.406,-38.885,-28.065,-15.076,-8.122,-6.0106,-7.9476,-5.796,-9.1267,-13.673,-30.433,-30.335,-37.926,-37.457,-31.739,-43.614,-43.202,-42.967,-42.634,-44.621,-41.892,-47.538,-45.717,-48.45,-51.669
78.8,-48.78,-40.037,-40.597,-40.147,-39.942,-41.964,-38.956,-38.783,-38.28,-47.026,-36.635,-40.374,-28.676,-15.071,-7.946,-5.7873,-7.8168,-5.5066,-8.8512,-13.484,-30.871,-29.724,-37.247,-37.819,-31.336,-43.631,-43.303,-42.621,-42.939,-46.405,-42.581,-45.363,-45.202,-46.454,-49.117
78.85,-48.675,-39.817,-40.36,-40.856,-40.424,-41.369,-38.544,-38.344,-38.09,-45.832,-37.376,-38.454,-28.567,-14.613,-7.7866,-5.777,-7.6705,-5.1566,-8.6564,-13.256,-30.05,-29.104,-37.584,-37.313,-31.835,-42.725,-42.475,-44.482,-43.239,-46.021,-40.912,-45.221,-47.695,-49.798,-51.224
78.9,-49.287,-39.698,-39.721,-41.895,-39.915,-42.184,-38.606,-39.327,-39.023,-50.265,-38.355,-37.034,-27.509,-14.599,-7.8706,-5.9335,-8.0351,-5.235,-8.8237,-13.255,-29.52,-29.27,-38.3,-38.027,-32.1,-42.332,-41.963,-43.1,-43.201,-48.6,-41.562,-47.052,-46.648,-46.435,-49.667
78.95,-49.164,-40.016,-40.189,-41.321,-39.154,-43.271,-38.151,-38.956,-41.126,-48.908,-37.811,-36.912,-27.415,-14.656,-7.9046,-6.1156,-8.2628,-5.4677,-8.9335,-13.244,-29.733,-29.483,-39.647,-38.068,-32.348,-40.954,-42.063,-44.33,-44.091,-49.265,-40.518,-44.3,-48.527,-47.969,-51.639
79,-47.975,-38.953,-40.617,-41.73,-38.462,-42.922,-37.447,-38.557,-41.586,-49.589,-39.158,-37.447,-28.162,-14.618,-7.8501,-6.0949,-7.8376,-5.5223,-9.0065,-13.341,-29.949,-29.312,-39.4,-37.702,-32.064,-40.735,-42.106,-44.933,-46.431,-50.858,-40.935,-46.74,-48.024,-48.747,-51.05
79.05,-50.205,-39.812,-40.825,-41.725,-38.675,-43.482,-38.802,-39.574,-41.636,-48.346,-40.424,-38.492,-29.612,-15.298,-8.2803,-6.5329,-8.2329,-6.0061,-9.4963,-13.841,-30.634,-29.687,-39.193,-38.223,-32.132,-40.349,-43.097,-45.017,-47.173,-55.498,-40.702,-45.148,-48.539,-50.289,-49.184
79.1,-48.352,-39.327,-40.388,-41.402,-38.281,-42.884,-39.301,-39.442,-41.98,-43.56,-39.647,-39.305,-29.859,-15.394,-8.1221,-6.3289,-8.4286,-5.9473,-9.3396,-13.732,-30.939,-29.022,-38.551,-38.101,-32.248,-40.443,-42.733,-45.902,-47.899,-51.142,-39.905,-46.793,-50.023,-50.541,-51.027
79.15,-46.896,-38.738,-39.947,-41.634,-38.067,-42.519,-39.227,-38.841,-41.425,-42.818,-39.954,-37.674,-29.042,-14.894,-7.8936,-6.1343,-8.172,-5.6538,-9.1418,-13.499,-30.832,-28.55,-37.873,-37.344,-32.425,-39.933,-42.447,-45.174,-47.65,-52.624,-39.772,-44.927,-50.696,-47.374,-49.837
79.2,-49.092,-38.389,-40.107,-41.196,-37.19,-43.052,-39.105,-38.834,-42.416,-40.479,-41.347,-35.862,-28.635,-14.973,-8.0593,-6.2678,-8.1581,-5.6258,-9.1841,-13.494,-29.909,-29.096,-38.184,-36.79,-32.341,-38.978,-41.512,-47.41,-48.195,-51.142,-38.437,-45.855,-51.342,-49.356,-49.458
79.25,-48.028,-38.011,-40.503,-41.701,-36.77,-43.053,-39.102,-39.195,-44.622,-39.82,-41.941,-36.783,-27.609,-14.853,-7.9568,-6.2215,-8.381,-5.4406,-9.0865,-13.296,-29.719,-29.219,-38.905,-36.921,-32.684,-38.105,-42.304,-45.627,-51.76,-62.804,-39.609,-44.878,-53.843,-50.183,-50.796
79.3,-50.312,-37.465,-40.806,-41.04,-36.699,-44.479,-38.429,-39.652,-46.325,-39.892,-41.091,-37.468,-28.128,-14.854,-8.189,-6.401,-8.9094,-5.7304,-9.4167,-13.503,-30.043,-29.454,-38.789,-36.868,-33.051,-37.687,-41.691,-47.369,-50.408,-52.87,-38.268,-44.82,-56.176,-51.315,-49.54
79.35,-48.51,-37.386,-40.407,-41.384,-36.4,-44.164,-39.337,-38.619,-48.535,-40.102,-41.882,-37.596,-29.02,-15.001,-8.0735,-6.347,-8.4146,-5.6838,-9.322,-13.418,-30.319,-29.467,-38.725,-36.846,-32.838,-38.687,-41.847,-46.341,-51.79,-50.469,-38.704,-47.07,-59.01,-55.441,-48.531
79.4,-49.194,-36.871,-39.457,-40.729,-35.288,-42.946,-38.85,-38.301,-47.489,-39.672,-40.979,-36.516,-28.658,-14.799,-7.4498,-5.6642,-7.7366,-5.209,-8.8608,-13.006,-30.063,-28.097,-38.254,-35.881,-32.586,-38.032,-41.084,-46.66,-51.097,-49.19,-37.972,-44.149,-55.547,-55.732,-48.681
79.45,-50.47,-37.696,-40.195,-41.212,-36.214,-44.04,-40.147,-38.841,-48.573,-39.894,-40.34,-36.018,-29.307,-15.4,-8.2657,-6.3752,-8.6473,-5.9627,-9.5375,-13.854,-30.337,-28.546,-38.528,-36.515,-32.911,-38.658,-41.682,-46.082,-50.513,-51.118,-37.87,-45.019,-55.062,-60.734,-47.376
79.5,-55.397,-37.618,-40.604,-41.327,-35.625,-43.438,-40.603,-38.964,-50.694,-37.322,-41.941,-34.307,-28.442,-15.219,-8.1199,-6.5542,-8.6407,-5.9733,-9.4182,-13.733,-30.178,-28.769,-38.565,-36.267,-33.361,-38.432,-40.803,-46.451,-56.985,-51.493,-39.053,-44.71,-70.636,-58.058,-49.159
